caseid,female,palin,pid
31624,Male,Very Favorable,GOP
31625,Male,Very Favorable,GOP
31626,Female,Very Unfavorable,Democrat
31629,Female,Very Favorable,Independent
31631,Female,Very Unfavorable,Democrat
31632,Female,Very Favorable,Independent
31635,Male,Very Favorable,GOP
31636,Male,Very Favorable,Independent
31638,Male,Very Favorable,GOP
31639,Male,Very Favorable,Independent
31640,Female,Somewhat Favorable,Independent
31642,Female,Very Favorable,Democrat
31645,Female,Somewhat Unfavorable,Independent
31646,Male,Somewhat Unfavorable,Democrat
31647,Male,Somewhat Favorable,GOP
31649,Female,Very Unfavorable,Democrat
31650,Male,Somewhat Favorable,GOP
31652,Female,Very Favorable,GOP
31653,Female,Very Unfavorable,Democrat
31654,Female,Very Unfavorable,Independent
31655,Female,Somewhat Favorable,Democrat
31656,Male,Very Unfavorable,Independent
31658,Male,Very Favorable,Independent
31659,Female,Somewhat Favorable,Democrat
31660,Male,Very Favorable,GOP
31661,Male,Very Unfavorable,Democrat
31662,Male,Somewhat Unfavorable,Democrat
31663,Male,Very Favorable,Democrat
31664,Female,Very Favorable,Democrat
31667,Male,Very Favorable,GOP
31668,Male,Somewhat Favorable,GOP
31669,Female,Somewhat Favorable,GOP
31671,Female,Somewhat Favorable,Independent
31672,Female,Somewhat Favorable,Democrat
31673,Female,Very Unfavorable,Democrat
31677,Female,Somewhat Unfavorable,Independent
31679,Male,Somewhat Unfavorable,Democrat
31680,Female,Very Favorable,Independent
31681,Male,Very Unfavorable,Democrat
31683,Female,Very Unfavorable,Democrat
31684,Male,Very Unfavorable,Democrat
31685,Female,Somewhat Favorable,Independent
31686,Male,Somewhat Favorable,Independent
31689,Female,Very Favorable,GOP
31692,Female,Somewhat Unfavorable,Independent
31696,Female,Very Unfavorable,Independent
31698,Female,Very Unfavorable,Democrat
31699,Male,Very Unfavorable,Democrat
31701,Female,Very Unfavorable,Democrat
31702,Male,Very Unfavorable,Democrat
31703,Female,Very Unfavorable,Democrat
31705,Male,Somewhat Favorable,Independent
31706,Female,Very Unfavorable,Independent
31708,Male,Somewhat Favorable,Independent
31711,Female,Somewhat Favorable,GOP
31713,Male,Very Unfavorable,GOP
31714,Female,Very Unfavorable,Democrat
31715,Male,Very Favorable,GOP
31717,Male,Somewhat Favorable,Independent
31718,Female,Somewhat Favorable,Democrat
31719,Female,Very Favorable,Independent
31722,Female,Very Favorable,Democrat
31726,Female,Very Unfavorable,Democrat
31727,Female,Very Favorable,GOP
31728,Female,Somewhat Favorable,Democrat
31730,Male,Very Favorable,GOP
31733,Female,Very Unfavorable,Democrat
31734,Male,Very Unfavorable,Democrat
31735,Female,Somewhat Favorable,GOP
31736,Female,Somewhat Unfavorable,Independent
31738,Male,Very Favorable,GOP
31740,Male,Very Favorable,GOP
31743,Male,Very Favorable,GOP
31744,Male,Very Unfavorable,Independent
31745,Female,Very Unfavorable,Democrat
31747,Female,Very Unfavorable,Democrat
31748,Male,Very Unfavorable,Independent
31749,Male,Somewhat Unfavorable,Independent
31750,Female,Somewhat Favorable,GOP
31752,Female,Very Favorable,GOP
31754,Female,Somewhat Unfavorable,Democrat
31756,Female,Somewhat Favorable,Independent
31758,Female,Very Unfavorable,Democrat
31761,Female,Very Favorable,Independent
31763,Female,Very Favorable,Democrat
31764,Male,Somewhat Unfavorable,Democrat
31765,Female,Very Favorable,GOP
31767,Female,Very Favorable,GOP
31768,Female,Very Unfavorable,Democrat
31769,Male,Very Favorable,GOP
31774,Male,Very Favorable,Independent
31776,Female,Very Unfavorable,Democrat
31778,Male,Very Unfavorable,Democrat
31780,Male,Somewhat Favorable,GOP
31781,Female,Very Unfavorable,Democrat
31782,Male,Very Favorable,GOP
31785,Female,Somewhat Favorable,Democrat
31787,Female,Very Favorable,Democrat
31788,Female,Very Favorable,GOP
31790,Male,Very Favorable,GOP
31791,Female,Somewhat Unfavorable,Democrat
31792,Female,Somewhat Unfavorable,Democrat
31793,Female,Very Unfavorable,Independent
31794,Female,Very Unfavorable,Independent
31795,Male,Very Favorable,Independent
31797,Male,Very Unfavorable,Democrat
31800,Male,Somewhat Favorable,Independent
31801,Female,Very Favorable,GOP
31802,Male,Somewhat Unfavorable,Democrat
31803,Male,Very Unfavorable,Democrat
31804,Female,Very Favorable,GOP
31805,Male,Very Favorable,GOP
31806,Male,Somewhat Favorable,Independent
31808,Male,Somewhat Favorable,Independent
31809,Male,Very Favorable,GOP
31810,Male,Somewhat Unfavorable,Democrat
31811,Female,Somewhat Unfavorable,Democrat
31812,Male,Very Unfavorable,Democrat
31814,Male,Very Favorable,Independent
31815,Female,Somewhat Favorable,Democrat
31816,Male,Somewhat Favorable,GOP
31817,Female,Very Unfavorable,Democrat
31819,Female,Very Favorable,GOP
31820,Male,Somewhat Unfavorable,Democrat
31823,Male,Very Favorable,GOP
31824,Female,Somewhat Favorable,Independent
31826,Male,Very Unfavorable,Democrat
31828,Female,Very Favorable,GOP
31830,Female,Very Unfavorable,Democrat
31831,Female,Somewhat Unfavorable,Independent
31832,Male,Very Favorable,GOP
31833,Male,Very Favorable,Independent
31834,Female,Somewhat Favorable,GOP
31836,Male,Somewhat Unfavorable,Democrat
31837,Male,Very Favorable,Independent
31839,Male,Very Unfavorable,Democrat
31840,Male,Very Favorable,GOP
31841,Male,Somewhat Favorable,Democrat
31842,Female,Somewhat Favorable,Democrat
31843,Male,Very Unfavorable,Democrat
31844,Male,Very Favorable,Independent
31848,Male,Somewhat Unfavorable,Democrat
31849,Male,Somewhat Unfavorable,Democrat
31850,Female,Somewhat Favorable,GOP
31851,Female,Very Unfavorable,Democrat
31852,Male,Very Unfavorable,Democrat
31853,Female,Very Unfavorable,Democrat
31854,Male,Very Unfavorable,Democrat
31856,Female,Somewhat Unfavorable,Independent
31857,Male,Very Favorable,GOP
31860,Male,Somewhat Favorable,Democrat
31861,Female,Very Unfavorable,Democrat
31862,Male,Somewhat Favorable,Independent
31865,Male,Very Favorable,GOP
31866,Female,Very Favorable,GOP
31868,Male,Very Favorable,GOP
31869,Male,Somewhat Favorable,Independent
31870,Male,Very Unfavorable,Democrat
31871,Female,Somewhat Favorable,Independent
31872,Female,Somewhat Favorable,Independent
31874,Female,Very Favorable,GOP
31875,Male,Somewhat Favorable,GOP
31876,Male,Somewhat Favorable,GOP
31877,Male,Somewhat Favorable,GOP
31879,Female,Very Unfavorable,Democrat
31880,Female,Very Favorable,GOP
31881,Male,Very Unfavorable,Democrat
31884,Male,Somewhat Favorable,GOP
31885,Female,Somewhat Favorable,Independent
31887,Female,Very Unfavorable,Democrat
31888,Male,Very Favorable,GOP
31889,Male,Very Unfavorable,Democrat
31892,Male,Very Favorable,Independent
31894,Male,Very Unfavorable,Independent
31896,Male,Somewhat Favorable,Independent
31897,Male,Very Unfavorable,Democrat
31898,Female,Very Unfavorable,Independent
31899,Male,Very Unfavorable,Democrat
31900,Male,Somewhat Unfavorable,Democrat
31901,Female,Somewhat Favorable,Democrat
31902,Female,Very Favorable,GOP
31903,Male,Somewhat Favorable,Independent
31904,Female,Somewhat Favorable,GOP
31906,Female,Very Unfavorable,Democrat
31907,Female,Somewhat Unfavorable,Independent
31908,Female,Very Favorable,Independent
31909,Female,Somewhat Favorable,Democrat
31913,Male,Very Favorable,GOP
31915,Male,Very Favorable,Independent
31918,Female,Very Unfavorable,Independent
31919,Female,Somewhat Unfavorable,Democrat
31920,Male,Very Favorable,Independent
31921,Female,Very Unfavorable,Democrat
31923,Female,Somewhat Unfavorable,Democrat
31924,Male,Very Unfavorable,Democrat
31925,Male,Somewhat Unfavorable,Independent
31926,Female,Somewhat Favorable,GOP
31927,Male,Very Favorable,GOP
31928,Female,Somewhat Favorable,Democrat
31930,Female,Very Unfavorable,Democrat
31931,Male,Somewhat Favorable,GOP
31932,Female,Somewhat Favorable,GOP
31935,Female,Somewhat Unfavorable,Democrat
31937,Female,Very Favorable,Independent
31938,Female,Very Favorable,GOP
31940,Female,Somewhat Favorable,Independent
31941,Male,Very Favorable,Democrat
31942,Female,Very Unfavorable,Democrat
31943,Male,Very Unfavorable,Democrat
31944,Female,Very Unfavorable,Independent
31946,Male,Very Favorable,GOP
31948,Male,Somewhat Favorable,GOP
31949,Male,Very Favorable,Independent
31950,Female,Very Unfavorable,Democrat
31952,Female,Very Unfavorable,Democrat
31953,Male,Somewhat Unfavorable,GOP
31957,Male,Somewhat Unfavorable,Democrat
31958,Male,Very Favorable,GOP
31960,Male,Somewhat Favorable,Independent
31961,Female,Very Unfavorable,Democrat
31963,Male,Very Unfavorable,Independent
31964,Female,Somewhat Favorable,GOP
31965,Female,Very Favorable,GOP
31966,Male,Very Unfavorable,Democrat
31968,Female,Very Unfavorable,Independent
31969,Female,Somewhat Favorable,Democrat
31971,Female,Very Unfavorable,Independent
31972,Male,Very Unfavorable,Democrat
31973,Male,Somewhat Favorable,Independent
31974,Female,Very Unfavorable,Democrat
31976,Male,Somewhat Unfavorable,Independent
31977,Female,Very Unfavorable,Independent
31978,Male,Very Favorable,Independent
31980,Female,Somewhat Favorable,GOP
31981,Female,Very Favorable,GOP
31985,Male,Very Unfavorable,Democrat
31986,Female,Very Favorable,GOP
31987,Male,Very Favorable,GOP
31989,Female,Very Favorable,GOP
31990,Female,Very Unfavorable,GOP
31991,Female,Somewhat Unfavorable,Democrat
31992,Male,Somewhat Favorable,Democrat
31994,Male,Somewhat Unfavorable,Independent
31995,Female,Somewhat Favorable,GOP
31996,Male,Somewhat Favorable,Democrat
31997,Female,Somewhat Favorable,Democrat
31998,Male,Very Unfavorable,Democrat
32001,Male,Very Favorable,GOP
32002,Female,Very Unfavorable,Democrat
32003,Male,Somewhat Favorable,Democrat
32005,Male,Somewhat Favorable,Independent
32006,Male,Somewhat Unfavorable,Independent
32007,Male,Somewhat Unfavorable,Democrat
32009,Male,Very Unfavorable,Independent
32010,Male,Somewhat Unfavorable,GOP
32014,Male,Very Favorable,GOP
32016,Male,Very Favorable,GOP
32018,Male,Somewhat Favorable,GOP
32019,Male,Very Unfavorable,Independent
32020,Male,Very Favorable,Independent
32021,Male,Very Favorable,GOP
32022,Male,Very Unfavorable,Independent
32024,Male,Very Unfavorable,Democrat
32026,Male,Very Favorable,Independent
32027,Male,Very Unfavorable,Democrat
32029,Male,Somewhat Favorable,Independent
32031,Male,Very Favorable,Independent
32033,Male,Very Unfavorable,Democrat
32035,Male,Somewhat Favorable,GOP
32036,Male,Somewhat Favorable,Democrat
32039,Male,Very Favorable,GOP
32041,Female,Very Favorable,GOP
32042,Female,Somewhat Favorable,Independent
32043,Female,Very Favorable,GOP
32045,Female,Somewhat Unfavorable,Democrat
32047,Male,Very Unfavorable,Democrat
32048,Male,Somewhat Favorable,Independent
32049,Male,Somewhat Favorable,Independent
32050,Female,Very Unfavorable,Democrat
32051,Male,Somewhat Favorable,Democrat
32052,Male,Somewhat Favorable,Independent
32056,Male,Somewhat Favorable,Democrat
32057,Female,Somewhat Unfavorable,Democrat
32059,Female,Somewhat Unfavorable,GOP
32060,Female,Very Unfavorable,Democrat
32062,Male,Very Favorable,GOP
32063,Male,Very Favorable,GOP
32064,Male,Somewhat Favorable,Independent
32065,Female,Somewhat Favorable,Independent
32066,Female,Very Favorable,Independent
32068,Female,Very Unfavorable,Democrat
32069,Male,Very Unfavorable,Democrat
32071,Male,Very Favorable,Democrat
32072,Male,Somewhat Favorable,GOP
32074,Female,Somewhat Favorable,Independent
32075,Male,Somewhat Unfavorable,Independent
32076,Female,Very Favorable,GOP
32078,Female,Very Favorable,GOP
32079,Female,Somewhat Favorable,GOP
32081,Male,Very Favorable,GOP
32082,Male,Somewhat Unfavorable,Independent
32085,Male,Very Favorable,GOP
32086,Female,Somewhat Favorable,Democrat
32087,Male,Very Favorable,Independent
32088,Male,Very Unfavorable,Democrat
32089,Male,Very Favorable,GOP
32090,Male,Very Favorable,GOP
32091,Male,Somewhat Favorable,Independent
32092,Female,Very Unfavorable,Democrat
32093,Female,Very Favorable,Independent
32095,Female,Somewhat Favorable,GOP
32097,Male,Very Favorable,Independent
32099,Female,Very Unfavorable,Democrat
32100,Female,Very Favorable,Independent
32102,Male,Somewhat Unfavorable,Democrat
32103,Male,Very Favorable,Independent
32104,Female,Somewhat Unfavorable,Independent
32106,Male,Very Favorable,GOP
32109,Female,Very Unfavorable,Democrat
32110,Female,Very Favorable,Independent
32111,Male,Very Favorable,GOP
32112,Male,Very Favorable,GOP
32113,Female,Very Unfavorable,Democrat
32114,Male,Very Unfavorable,Democrat
32115,Male,Somewhat Favorable,Independent
32117,Female,Very Favorable,GOP
32118,Male,Very Favorable,GOP
32119,Male,Somewhat Unfavorable,Democrat
32121,Female,Somewhat Favorable,Independent
32122,Male,Very Favorable,Independent
32123,Female,Very Favorable,GOP
32124,Male,Very Favorable,Independent
32125,Male,Very Favorable,Independent
32126,Female,Very Favorable,Independent
32127,Male,Very Unfavorable,Democrat
32128,Male,Very Favorable,GOP
32129,Female,Somewhat Unfavorable,Independent
32130,Female,Somewhat Favorable,Independent
32131,Female,Very Unfavorable,GOP
32135,Female,Somewhat Favorable,GOP
32136,Male,Very Favorable,GOP
32138,Female,Somewhat Unfavorable,Democrat
32140,Female,Somewhat Favorable,Independent
32142,Male,Very Unfavorable,Democrat
32144,Male,Somewhat Favorable,GOP
32145,Male,Somewhat Unfavorable,GOP
32149,Female,Somewhat Favorable,Independent
32151,Female,Very Favorable,Democrat
32154,Female,Somewhat Favorable,Independent
32156,Female,Somewhat Unfavorable,Independent
32160,Female,Very Unfavorable,Democrat
32163,Female,Somewhat Unfavorable,Democrat
32164,Male,Very Favorable,Independent
32165,Female,Very Unfavorable,Democrat
32166,Male,Somewhat Unfavorable,Democrat
32168,Female,Somewhat Unfavorable,Democrat
32169,Male,Very Favorable,GOP
32171,Female,Very Unfavorable,Democrat
32172,Female,Very Unfavorable,Democrat
32176,Female,Somewhat Unfavorable,Independent
32177,Male,Very Unfavorable,Democrat
32181,Male,Somewhat Favorable,GOP
32182,Male,Very Favorable,GOP
32184,Male,Very Unfavorable,Democrat
32185,Male,Somewhat Unfavorable,Democrat
32186,Male,Somewhat Unfavorable,GOP
32187,Male,Very Unfavorable,Independent
32190,Male,Somewhat Favorable,Independent
32191,Male,Very Unfavorable,Democrat
32193,Male,Very Favorable,Independent
32194,Male,Very Unfavorable,Democrat
32197,Male,Very Unfavorable,Democrat
32199,Male,Somewhat Favorable,GOP
32200,Male,Somewhat Favorable,GOP
32204,Male,Very Unfavorable,Independent
32206,Male,Somewhat Unfavorable,Democrat
32210,Male,Very Unfavorable,Democrat
32211,Male,Somewhat Unfavorable,Democrat
32215,Male,Somewhat Favorable,GOP
32217,Male,Somewhat Favorable,GOP
32218,Male,Very Unfavorable,Democrat
32219,Male,Somewhat Favorable,GOP
32220,Male,Very Favorable,Independent
32221,Male,Very Unfavorable,Independent
32222,Male,Somewhat Favorable,Democrat
32223,Male,Very Unfavorable,Democrat
32225,Male,Very Unfavorable,Democrat
32227,Male,Very Favorable,GOP
32228,Male,Somewhat Unfavorable,Democrat
32229,Female,Very Favorable,GOP
32230,Male,Very Unfavorable,GOP
32231,Male,Somewhat Unfavorable,Democrat
32232,Male,Very Unfavorable,Independent
32234,Male,Somewhat Unfavorable,Independent
32235,Male,Very Favorable,GOP
32236,Female,Very Unfavorable,Independent
32237,Female,Somewhat Favorable,Democrat
32238,Female,Somewhat Unfavorable,Democrat
32241,Female,Very Unfavorable,Democrat
32242,Male,Very Unfavorable,GOP
32244,Male,Very Favorable,Independent
32245,Female,Somewhat Favorable,Democrat
32246,Male,Somewhat Favorable,Democrat
32247,Female,Somewhat Unfavorable,GOP
32250,Male,Somewhat Unfavorable,GOP
32251,Male,Very Favorable,GOP
32252,Male,Very Favorable,GOP
32256,Female,Very Unfavorable,Democrat
32257,Female,Very Favorable,GOP
32258,Male,Very Favorable,Independent
32259,Male,Somewhat Favorable,Independent
32260,Female,Very Unfavorable,Independent
32262,Female,Somewhat Unfavorable,Democrat
32264,Male,Very Favorable,Independent
32265,Female,Very Favorable,GOP
32266,Female,Very Unfavorable,Democrat
32267,Male,Somewhat Favorable,Democrat
32268,Female,Somewhat Unfavorable,Democrat
32269,Female,Somewhat Unfavorable,Democrat
32270,Female,Very Unfavorable,Independent
32272,Male,Somewhat Unfavorable,Independent
32273,Female,Somewhat Favorable,GOP
32274,Male,Very Unfavorable,Democrat
32275,Female,Somewhat Favorable,GOP
32277,Female,Very Favorable,GOP
32281,Female,Very Favorable,GOP
32283,Male,Very Unfavorable,Democrat
32284,Male,Very Favorable,Independent
32287,Male,Somewhat Favorable,GOP
32290,Male,Somewhat Unfavorable,Democrat
32291,Female,Somewhat Unfavorable,Democrat
32292,Female,Very Unfavorable,Democrat
32293,Female,Very Unfavorable,Democrat
32298,Male,Very Unfavorable,Independent
32299,Female,Somewhat Unfavorable,Independent
32300,Male,Somewhat Unfavorable,Independent
32301,Female,Somewhat Favorable,Independent
32303,Female,Very Unfavorable,Democrat
32306,Female,Somewhat Unfavorable,Democrat
32307,Female,Somewhat Favorable,GOP
32308,Female,Very Unfavorable,Democrat
32309,Male,Somewhat Favorable,Independent
32310,Male,Very Favorable,GOP
32311,Female,Very Unfavorable,Democrat
32313,Female,Somewhat Unfavorable,Democrat
32314,Female,Somewhat Favorable,GOP
32315,Male,Very Favorable,GOP
32316,Female,Very Unfavorable,Democrat
32318,Male,Somewhat Favorable,GOP
32320,Male,Very Favorable,GOP
32322,Female,Very Unfavorable,Democrat
32323,Male,Very Unfavorable,Independent
32324,Female,Somewhat Favorable,Independent
32325,Female,Somewhat Unfavorable,Independent
32326,Male,Very Favorable,Independent
32330,Female,Very Favorable,GOP
32331,Male,Very Unfavorable,Independent
32332,Female,Very Favorable,Independent
32333,Female,Somewhat Unfavorable,Democrat
32334,Female,Very Unfavorable,Democrat
32337,Female,Somewhat Favorable,Democrat
32339,Female,Very Favorable,GOP
32340,Female,Very Favorable,GOP
32341,Female,Somewhat Favorable,GOP
32342,Male,Very Favorable,Independent
32343,Female,Somewhat Unfavorable,Independent
32344,Female,Very Favorable,Independent
32348,Male,Very Favorable,GOP
32349,Female,Somewhat Unfavorable,Democrat
32351,Male,Very Favorable,GOP
32352,Female,Very Unfavorable,Independent
32354,Male,Very Favorable,GOP
32355,Female,Somewhat Unfavorable,Democrat
32357,Female,Very Favorable,GOP
32358,Male,Very Unfavorable,Democrat
32359,Female,Very Unfavorable,Democrat
32360,Male,Very Favorable,GOP
32361,Male,Somewhat Favorable,Independent
32362,Female,Somewhat Unfavorable,Democrat
32365,Male,Somewhat Favorable,Independent
32366,Female,Very Unfavorable,Democrat
32367,Female,Very Favorable,GOP
32368,Female,Somewhat Unfavorable,Democrat
32369,Female,Very Favorable,Democrat
32370,Male,Very Favorable,GOP
32371,Male,Somewhat Unfavorable,GOP
32373,Male,Very Unfavorable,Democrat
32375,Female,Somewhat Unfavorable,Democrat
32376,Female,Very Favorable,GOP
32377,Female,Somewhat Favorable,Independent
32378,Male,Very Favorable,Independent
32380,Male,Somewhat Favorable,GOP
32381,Female,Somewhat Unfavorable,Independent
32382,Male,Somewhat Favorable,GOP
32384,Female,Somewhat Favorable,Independent
32385,Male,Very Unfavorable,Democrat
32386,Female,Somewhat Favorable,GOP
32389,Male,Very Favorable,Independent
32390,Male,Very Favorable,Independent
32391,Male,Very Unfavorable,Independent
32394,Male,Somewhat Favorable,Democrat
32395,Male,Somewhat Favorable,Independent
32396,Female,Very Unfavorable,Independent
32397,Male,Very Favorable,Independent
32398,Male,Very Favorable,GOP
32399,Male,Somewhat Unfavorable,GOP
32400,Male,Somewhat Favorable,GOP
32401,Male,Very Unfavorable,Democrat
32402,Male,Very Favorable,GOP
32404,Female,Somewhat Unfavorable,Democrat
32405,Female,Very Unfavorable,Democrat
32406,Female,Somewhat Favorable,GOP
32407,Female,Very Favorable,GOP
32408,Female,Very Favorable,GOP
32409,Female,Very Unfavorable,Democrat
32410,Female,Somewhat Unfavorable,Democrat
32413,Female,Very Favorable,Democrat
32414,Male,Very Favorable,Independent
32416,Female,Somewhat Favorable,Democrat
32417,Female,Somewhat Unfavorable,Democrat
32420,Female,Very Unfavorable,Independent
32421,Female,Very Unfavorable,Democrat
32422,Female,Very Unfavorable,Democrat
32423,Female,Somewhat Unfavorable,Democrat
32425,Female,Very Favorable,GOP
32426,Male,Very Unfavorable,Democrat
32427,Female,Very Favorable,Independent
32428,Female,Somewhat Favorable,Democrat
32433,Female,Very Unfavorable,Democrat
32434,Male,Very Favorable,Independent
32435,Female,Somewhat Unfavorable,Democrat
32436,Male,Somewhat Unfavorable,Democrat
32437,Female,Somewhat Favorable,Independent
32438,Male,Very Favorable,GOP
32439,Male,Very Favorable,Independent
32440,Male,Very Favorable,Independent
32441,Male,Very Unfavorable,Democrat
32442,Female,Very Unfavorable,Democrat
32443,Female,Somewhat Favorable,Democrat
32444,Female,Somewhat Favorable,Democrat
32445,Female,Somewhat Favorable,Independent
32446,Female,Very Unfavorable,Democrat
32447,Male,Very Unfavorable,Independent
32449,Female,Somewhat Favorable,Independent
32452,Female,Somewhat Unfavorable,Independent
32454,Female,Very Favorable,GOP
32455,Male,Very Favorable,GOP
32456,Male,Somewhat Favorable,Independent
32460,Male,Very Favorable,GOP
32461,Female,Somewhat Favorable,Democrat
32462,Male,Somewhat Favorable,GOP
32463,Female,Very Favorable,GOP
32464,Female,Very Unfavorable,Democrat
32465,Female,Somewhat Favorable,Independent
32467,Female,Somewhat Unfavorable,Independent
32468,Female,Very Unfavorable,Democrat
32469,Female,Very Unfavorable,Democrat
32470,Female,Somewhat Unfavorable,Democrat
32474,Male,Very Unfavorable,GOP
32475,Female,Very Unfavorable,Democrat
32477,Female,Very Favorable,GOP
32479,Female,Very Favorable,Independent
32483,Female,Somewhat Favorable,GOP
32484,Male,Somewhat Unfavorable,Democrat
32486,Female,Very Favorable,GOP
32487,Male,Somewhat Favorable,GOP
32488,Male,Somewhat Favorable,GOP
32490,Female,Somewhat Unfavorable,Democrat
32497,Male,Somewhat Favorable,Independent
32498,Female,Very Favorable,GOP
32499,Female,Somewhat Unfavorable,GOP
32500,Male,Very Unfavorable,Democrat
32501,Male,Somewhat Favorable,Independent
32502,Female,Somewhat Favorable,GOP
32503,Female,Very Favorable,GOP
32504,Male,Very Unfavorable,Democrat
32507,Male,Very Favorable,GOP
32509,Male,Very Favorable,GOP
32510,Female,Very Favorable,GOP
32511,Male,Somewhat Unfavorable,Democrat
32512,Female,Somewhat Favorable,GOP
32513,Female,Very Unfavorable,Democrat
32515,Female,Very Unfavorable,Democrat
32516,Male,Very Favorable,GOP
32517,Female,Very Unfavorable,GOP
32518,Male,Somewhat Favorable,Independent
32520,Male,Somewhat Unfavorable,Democrat
32522,Male,Somewhat Favorable,Independent
32523,Male,Somewhat Favorable,Independent
32525,Male,Very Favorable,GOP
32529,Female,Somewhat Favorable,Independent
32530,Male,Somewhat Unfavorable,Independent
32531,Female,Very Favorable,Independent
32533,Female,Somewhat Favorable,Democrat
32534,Male,Very Favorable,GOP
32535,Female,Very Favorable,GOP
32536,Female,Very Favorable,Independent
32538,Male,Somewhat Unfavorable,GOP
32540,Female,Somewhat Favorable,Independent
32541,Female,Very Favorable,GOP
32542,Female,Very Unfavorable,GOP
32544,Female,Somewhat Unfavorable,Independent
32546,Male,Very Favorable,GOP
32547,Male,Very Favorable,GOP
32550,Female,Very Favorable,GOP
32552,Male,Somewhat Unfavorable,Democrat
32553,Male,Very Favorable,GOP
32554,Male,Very Unfavorable,Democrat
32557,Female,Somewhat Favorable,GOP
32558,Male,Very Unfavorable,Independent
32559,Female,Somewhat Unfavorable,Democrat
32560,Female,Very Favorable,GOP
32561,Female,Somewhat Unfavorable,Democrat
32562,Female,Very Favorable,GOP
32563,Female,Very Unfavorable,Independent
32564,Female,Somewhat Favorable,Democrat
32565,Male,Somewhat Favorable,GOP
32567,Male,Very Favorable,Independent
32568,Male,Very Favorable,GOP
32569,Female,Very Favorable,GOP
32571,Male,Very Favorable,GOP
32572,Male,Somewhat Favorable,GOP
32574,Male,Very Unfavorable,Independent
32575,Female,Very Favorable,Democrat
32579,Male,Very Unfavorable,Independent
32580,Female,Very Unfavorable,Democrat
32585,Female,Very Unfavorable,Democrat
32586,Male,Very Unfavorable,Independent
32587,Female,Somewhat Unfavorable,Independent
32588,Female,Very Unfavorable,Democrat
32591,Female,Very Favorable,GOP
32592,Male,Very Unfavorable,Democrat
32594,Male,Very Favorable,GOP
32595,Female,Very Unfavorable,Democrat
32596,Female,Somewhat Unfavorable,Democrat
32600,Female,Somewhat Favorable,Independent
32601,Male,Very Favorable,Independent
32602,Male,Somewhat Favorable,GOP
32603,Female,Somewhat Favorable,Democrat
32604,Male,Very Favorable,GOP
32605,Male,Somewhat Favorable,GOP
32606,Male,Somewhat Unfavorable,Democrat
32607,Female,Very Favorable,GOP
32609,Male,Somewhat Unfavorable,Independent
32610,Female,Very Unfavorable,Democrat
32612,Female,Somewhat Unfavorable,Democrat
32613,Female,Very Favorable,GOP
32614,Female,Very Unfavorable,Democrat
32615,Male,Very Unfavorable,Independent
32616,Female,Somewhat Favorable,Democrat
32617,Female,Very Unfavorable,Democrat
32618,Female,Very Favorable,GOP
32622,Female,Very Unfavorable,Democrat
32623,Male,Somewhat Favorable,GOP
32624,Female,Very Unfavorable,Democrat
32625,Male,Somewhat Unfavorable,Independent
32626,Female,Very Unfavorable,Democrat
32628,Female,Somewhat Favorable,Democrat
32629,Female,Very Favorable,GOP
32630,Male,Somewhat Favorable,GOP
32631,Female,Somewhat Favorable,Democrat
32632,Male,Somewhat Favorable,GOP
32633,Female,Somewhat Unfavorable,Independent
32637,Male,Somewhat Favorable,Independent
32638,Female,Somewhat Favorable,Independent
32639,Female,Very Favorable,Independent
32641,Female,Very Favorable,GOP
32643,Male,Very Unfavorable,Independent
32644,Male,Very Favorable,Independent
32645,Male,Very Unfavorable,Democrat
32646,Male,Somewhat Favorable,Independent
32647,Male,Very Unfavorable,Independent
32648,Male,Somewhat Favorable,GOP
32651,Male,Very Favorable,GOP
32652,Male,Somewhat Favorable,Independent
32654,Male,Very Unfavorable,Democrat
32655,Female,Somewhat Unfavorable,Independent
32656,Female,Somewhat Unfavorable,Democrat
32659,Male,Very Favorable,GOP
32660,Male,Somewhat Unfavorable,Democrat
32662,Male,Somewhat Unfavorable,Democrat
32664,Male,Very Unfavorable,Democrat
32666,Female,Very Unfavorable,Democrat
32668,Male,Somewhat Favorable,Independent
32669,Female,Very Unfavorable,Independent
32670,Male,Somewhat Favorable,Independent
32672,Female,Somewhat Unfavorable,Independent
32673,Female,Very Favorable,GOP
32674,Female,Very Favorable,GOP
32679,Female,Very Favorable,GOP
32680,Female,Somewhat Unfavorable,GOP
32681,Female,Somewhat Unfavorable,Democrat
32683,Female,Somewhat Favorable,Independent
32684,Male,Somewhat Unfavorable,Independent
32686,Female,Very Favorable,GOP
32687,Female,Very Unfavorable,Democrat
32688,Female,Somewhat Favorable,GOP
32689,Female,Very Favorable,GOP
32692,Male,Very Unfavorable,Independent
32693,Female,Somewhat Favorable,Independent
32695,Female,Very Unfavorable,Democrat
32699,Male,Somewhat Unfavorable,GOP
32700,Male,Very Favorable,GOP
32701,Female,Somewhat Unfavorable,GOP
32702,Male,Somewhat Favorable,Independent
32703,Male,Somewhat Favorable,Independent
32704,Male,Very Favorable,Independent
32706,Male,Very Favorable,GOP
32707,Male,Very Favorable,GOP
32708,Male,Somewhat Favorable,Independent
32710,Female,Very Favorable,Independent
32711,Male,Somewhat Favorable,Independent
32712,Female,Very Favorable,GOP
32713,Male,Somewhat Favorable,Democrat
32715,Female,Very Favorable,GOP
32717,Female,Very Unfavorable,Democrat
32719,Male,Very Favorable,GOP
